Combination,myPort,Risk
"('ENB', 'MSFT', 'AVGO', 'HCA', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'MSFT', 'AVGO', 'CVX', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'MSFT', 'AVGO', 'AMZN', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'META', 'AVGO', 'TISCO', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'META', 'AVGO', 'ORI', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'META', 'AVGO', 'LH', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'META', 'AVGO', 'KCE', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'META', 'AVGO', 'HCA', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'META', 'AVGO', 'CVX', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'META', 'AVGO', 'AMZN', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'KTB', 'AVGO', 'TISCO', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'KTB', 'AVGO', 'ORI', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'KTB', 'AVGO', 'LH', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'KTB', 'AVGO', 'KCE', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'KTB', 'AVGO', 'HCA', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'KTB', 'AVGO', 'CVX', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'KTB', 'AVGO', 'AMZN', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'KBS', 'AVGO', 'TISCO', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'KBS', 'AVGO', 'ORI', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'KBS', 'AVGO', 'LH', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'KBS', 'AVGO', 'KCE', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'KBS', 'AVGO', 'HCA', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'KBS', 'AVGO', 'CVX', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'KBS', 'AVGO', 'AMZN', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'JPM', 'AVGO', 'TISCO', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'JPM', 'AVGO', 'ORI', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'JPM', 'AVGO', 'LH', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'JPM', 'AVGO', 'KCE', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'JPM', 'AVGO', 'HCA', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'JPM', 'AVGO', 'CVX', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'JPM', 'AVGO', 'AMZN', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'Cpaxt', 'AVGO', 'TISCO', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'Cpaxt', 'AVGO', 'ORI', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'Cpaxt', 'AVGO', 'LH', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'Cpaxt', 'AVGO', 'KCE', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'Cpaxt', 'AVGO', 'HCA', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'Cpaxt', 'AVGO', 'CVX', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'Cpaxt', 'AVGO', 'AMZN', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'BMWG', 'AVGO', 'TISCO', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'BMWG', 'AVGO', 'ORI', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'BMWG', 'AVGO', 'LH', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'BMWG', 'AVGO', 'KCE', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'BMWG', 'AVGO', 'HCA', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'BMWG', 'AVGO', 'CVX', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'BMWG', 'AVGO', 'AMZN', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'AVGO', 'TISCO', 'ICHI', 'O')",[0.451 0.331 0.    0.219 0.   ],2.280304517
"('ENB', 'AVGO', 'ORI', 'ICHI', 'O')",[0.451 0.331 0.    0.219 0.   ],2.280304517
"('ENB', 'AVGO', 'LH', 'ICHI', 'O')",[0.451 0.331 0.    0.219 0.   ],2.280304517
"('ENB', 'AVGO', 'KCE', 'ICHI', 'O')",[0.451 0.331 0.    0.219 0.   ],2.280304517
"('ENB', 'AVGO', 'HCA', 'ICHI', 'O')",[0.451 0.331 0.    0.219 0.   ],2.280304517
"('ENB', 'AVGO', 'CVX', 'ICHI', 'O')",[0.451 0.331 0.    0.219 0.   ],2.280304517
"('ENB', 'AVGO', 'AMZN', 'ICHI', 'O')",[0.451 0.331 0.    0.219 0.   ],2.280304517
"('ENB', 'APPLE', 'AVGO', 'TISCO', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'APPLE', 'AVGO', 'ORI', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'APPLE', 'AVGO', 'LH', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'APPLE', 'AVGO', 'KCE', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'APPLE', 'AVGO', 'HCA', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'APPLE', 'AVGO', 'CVX', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'APPLE', 'AVGO', 'AMZN', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'AP', 'AVGO', 'TISCO', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'AP', 'AVGO', 'ORI', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'AP', 'AVGO', 'LH', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'AP', 'AVGO', 'KCE', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'AP', 'AVGO', 'HCA', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'AP', 'AVGO', 'CVX', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'AP', 'AVGO', 'AMZN', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'ABBV', 'AVGO', 'TISCO', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'ABBV', 'AVGO', 'ORI', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'ABBV', 'AVGO', 'LH', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'ABBV', 'AVGO', 'KCE', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'ABBV', 'AVGO', 'HCA', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'ABBV', 'AVGO', 'CVX', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('ENB', 'ABBV', 'AVGO', 'AMZN', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304517
"('VZ', 'ENB', 'SCB', 'AVGO', 'PSEC')",[0.    0.529 0.157 0.287 0.026],2.288010753
"('UNH', 'ENB', 'SCB', 'AVGO', 'PSEC')",[0.    0.529 0.157 0.287 0.026],2.288010753
"('SAPPE', 'ENB', 'SCB', 'AVGO', 'PSEC')",[0.    0.529 0.157 0.287 0.026],2.288010753
"('ENB', 'SCB', 'Visa', 'AVGO', 'PSEC')",[0.529 0.157 0.    0.287 0.026],2.288010753
"('ENB', 'SCB', 'TOP', 'AVGO', 'PSEC')",[0.529 0.157 0.    0.287 0.026],2.288010753
"('ENB', 'SCB', 'NVDA', 'AVGO', 'PSEC')",[0.529 0.157 0.    0.287 0.026],2.288010753
"('ENB', 'SCB', 'META', 'AVGO', 'PSEC')",[0.529 0.157 0.    0.287 0.026],2.288010753
"('ENB', 'SCB', 'KBS', 'AVGO', 'PSEC')",[0.529 0.157 0.    0.287 0.026],2.288010753
"('ENB', 'SCB', 'JPM', 'AVGO', 'PSEC')",[0.529 0.157 0.    0.287 0.026],2.288010753
"('ENB', 'SCB', 'Cpaxt', 'AVGO', 'PSEC')",[0.529 0.157 0.    0.287 0.026],2.288010753
"('ENB', 'SCB', 'BMWG', 'AVGO', 'PSEC')",[0.529 0.157 0.    0.287 0.026],2.288010753
"('ENB', 'SCB', 'AVGO', 'PSEC', 'TISCO')",[0.529 0.157 0.287 0.026 0.   ],2.288010753
"('ENB', 'SCB', 'AVGO', 'PSEC', 'O')",[0.529 0.157 0.287 0.026 0.   ],2.288010753
"('ENB', 'SCB', 'AVGO', 'PSEC', 'KCE')",[0.529 0.157 0.287 0.026 0.   ],2.288010753
"('ENB', 'SCB', 'AVGO', 'PSEC', 'HCA')",[0.529 0.157 0.287 0.026 0.   ],2.288010753
"('ENB', 'SCB', 'AVGO', 'PSEC', 'AMZN')",[0.529 0.157 0.287 0.026 0.   ],2.288010753
"('ENB', 'SCB', 'APPLE', 'AVGO', 'PSEC')",[0.529 0.157 0.    0.287 0.026],2.288010753
"('ENB', 'SCB', 'AP', 'AVGO', 'PSEC')",[0.529 0.157 0.    0.287 0.026],2.288010753
"('ENB', 'SCB', 'ABBV', 'AVGO', 'PSEC')",[0.529 0.157 0.    0.287 0.026],2.288010753
"('VZ', 'ENB', 'UL', 'SCB', 'AVGO')",[0.    0.544 0.    0.166 0.29 ],2.28814477
"('VZ', 'ENB', 'TSMC', 'SCB', 'AVGO')",[0.    0.544 0.    0.166 0.29 ],2.28814477
"('VZ', 'ENB', 'SCB', 'AVGO', 'TISCO')",[0.    0.544 0.166 0.29  0.   ],2.28814477
"('VZ', 'ENB', 'SCB', 'AVGO', 'ORI')",[0.    0.544 0.166 0.29  0.   ],2.28814477
"('VZ', 'ENB', 'SCB', 'AVGO', 'O')",[0.    0.544 0.166 0.29  0.   ],2.28814477
"('VZ', 'ENB', 'SCB', 'AVGO', 'LH')",[0.    0.544 0.166 0.29  0.   ],2.28814477
"('VZ', 'ENB', 'SCB', 'AVGO', 'KCE')",[0.    0.544 0.166 0.29  0.   ],2.28814477
"('VZ', 'ENB', 'SCB', 'AVGO', 'HCA')",[0.    0.544 0.166 0.29  0.   ],2.28814477
"('VZ', 'ENB', 'SCB', 'AVGO', 'CVX')",[0.    0.544 0.166 0.29  0.   ],2.28814477
"('VZ', 'ENB', 'SCB', 'AVGO', 'AMZN')",[0.    0.544 0.166 0.29  0.   ],2.28814477
"('VZ', 'ENB', 'SAT', 'SCB', 'AVGO')",[0.    0.544 0.    0.166 0.29 ],2.28814477
"('VZ', 'ENB', 'PTT', 'SCB', 'AVGO')",[0.    0.544 0.    0.166 0.29 ],2.28814477
"('VZ', 'ENB', 'MSFT', 'SCB', 'AVGO')",[0.    0.544 0.    0.166 0.29 ],2.28814477
"('VZ', 'ENB', 'KTB', 'SCB', 'AVGO')",[0.    0.544 0.    0.166 0.29 ],2.28814477
"('UNH', 'ENB', 'UL', 'SCB', 'AVGO')",[0.    0.544 0.    0.166 0.29 ],2.28814477
"('UNH', 'ENB', 'TSMC', 'SCB', 'AVGO')",[0.    0.544 0.    0.166 0.29 ],2.28814477
"('UNH', 'ENB', 'SCB', 'AVGO', 'TISCO')",[0.    0.544 0.166 0.29  0.   ],2.28814477
"('UNH', 'ENB', 'SCB', 'AVGO', 'ORI')",[0.    0.544 0.166 0.29  0.   ],2.28814477
"('UNH', 'ENB', 'SCB', 'AVGO', 'O')",[0.    0.544 0.166 0.29  0.   ],2.28814477
"('UNH', 'ENB', 'SCB', 'AVGO', 'LH')",[0.    0.544 0.166 0.29  0.   ],2.28814477
"('UNH', 'ENB', 'SCB', 'AVGO', 'KCE')",[0.    0.544 0.166 0.29  0.   ],2.28814477
"('UNH', 'ENB', 'SCB', 'AVGO', 'HCA')",[0.    0.544 0.166 0.29  0.   ],2.28814477
"('UNH', 'ENB', 'SCB', 'AVGO', 'CVX')",[0.    0.544 0.166 0.29  0.   ],2.28814477
"('UNH', 'ENB', 'SCB', 'AVGO', 'AMZN')",[0.    0.544 0.166 0.29  0.   ],2.28814477
"('UNH', 'ENB', 'SAT', 'SCB', 'AVGO')",[0.    0.544 0.    0.166 0.29 ],2.28814477
"('UNH', 'ENB', 'PTT', 'SCB', 'AVGO')",[0.    0.544 0.    0.166 0.29 ],2.28814477
"('UNH', 'ENB', 'MSFT', 'SCB', 'AVGO')",[0.    0.544 0.    0.166 0.29 ],2.28814477
"('UNH', 'ENB', 'KTB', 'SCB', 'AVGO')",[0.    0.544 0.    0.166 0.29 ],2.28814477
"('SAPPE', 'ENB', 'UL', 'SCB', 'AVGO')",[0.    0.544 0.    0.166 0.29 ],2.28814477
"('SAPPE', 'ENB', 'TSMC', 'SCB', 'AVGO')",[0.    0.544 0.    0.166 0.29 ],2.28814477
"('SAPPE', 'ENB', 'SCB', 'AVGO', 'TISCO')",[0.    0.544 0.166 0.29  0.   ],2.28814477
"('SAPPE', 'ENB', 'SCB', 'AVGO', 'ORI')",[0.    0.544 0.166 0.29  0.   ],2.28814477
"('SAPPE', 'ENB', 'SCB', 'AVGO', 'O')",[0.    0.544 0.166 0.29  0.   ],2.28814477
"('SAPPE', 'ENB', 'SCB', 'AVGO', 'LH')",[0.    0.544 0.166 0.29  0.   ],2.28814477
"('SAPPE', 'ENB', 'SCB', 'AVGO', 'KCE')",[0.    0.544 0.166 0.29  0.   ],2.28814477
"('SAPPE', 'ENB', 'SCB', 'AVGO', 'HCA')",[0.    0.544 0.166 0.29  0.   ],2.28814477
"('SAPPE', 'ENB', 'SCB', 'AVGO', 'CVX')",[0.    0.544 0.166 0.29  0.   ],2.28814477
"('SAPPE', 'ENB', 'SCB', 'AVGO', 'AMZN')",[0.    0.544 0.166 0.29  0.   ],2.28814477
"('SAPPE', 'ENB', 'SAT', 'SCB', 'AVGO')",[0.    0.544 0.    0.166 0.29 ],2.28814477
"('SAPPE', 'ENB', 'PTT', 'SCB', 'AVGO')",[0.    0.544 0.    0.166 0.29 ],2.28814477
"('SAPPE', 'ENB', 'MSFT', 'SCB', 'AVGO')",[0.    0.544 0.    0.166 0.29 ],2.28814477
"('SAPPE', 'ENB', 'KTB', 'SCB', 'AVGO')",[0.    0.544 0.    0.166 0.29 ],2.28814477
"('ENB', 'UL', 'SCB', 'Visa', 'AVGO')",[0.544 0.    0.166 0.    0.29 ],2.28814477
"('ENB', 'UL', 'SCB', 'TOP', 'AVGO')",[0.544 0.    0.166 0.    0.29 ],2.28814477
"('ENB', 'UL', 'SCB', 'NVDA', 'AVGO')",[0.544 0.    0.166 0.    0.29 ],2.28814477
"('ENB', 'UL', 'SCB', 'META', 'AVGO')",[0.544 0.    0.166 0.    0.29 ],2.28814477
"('ENB', 'UL', 'SCB', 'KBS', 'AVGO')",[0.544 0.    0.166 0.    0.29 ],2.28814477
"('ENB', 'UL', 'SCB', 'JPM', 'AVGO')",[0.544 0.    0.166 0.    0.29 ],2.28814477
"('ENB', 'UL', 'SCB', 'Cpaxt', 'AVGO')",[0.544 0.    0.166 0.    0.29 ],2.28814477
"('ENB', 'UL', 'SCB', 'BMWG', 'AVGO')",[0.544 0.    0.166 0.    0.29 ],2.28814477
"('ENB', 'UL', 'SCB', 'APPLE', 'AVGO')",[0.544 0.    0.166 0.    0.29 ],2.28814477
"('ENB', 'UL', 'SCB', 'AP', 'AVGO')",[0.544 0.    0.166 0.    0.29 ],2.28814477
"('ENB', 'UL', 'SCB', 'ABBV', 'AVGO')",[0.544 0.    0.166 0.    0.29 ],2.28814477
"('ENB', 'TSMC', 'SCB', 'Visa', 'AVGO')",[0.544 0.    0.166 0.    0.29 ],2.28814477
"('ENB', 'TSMC', 'SCB', 'TOP', 'AVGO')",[0.544 0.    0.166 0.    0.29 ],2.28814477
"('ENB', 'TSMC', 'SCB', 'NVDA', 'AVGO')",[0.544 0.    0.166 0.    0.29 ],2.28814477
"('ENB', 'TSMC', 'SCB', 'META', 'AVGO')",[0.544 0.    0.166 0.    0.29 ],2.28814477
"('ENB', 'TSMC', 'SCB', 'KBS', 'AVGO')",[0.544 0.    0.166 0.    0.29 ],2.28814477
"('ENB', 'TSMC', 'SCB', 'JPM', 'AVGO')",[0.544 0.    0.166 0.    0.29 ],2.28814477
"('ENB', 'TSMC', 'SCB', 'Cpaxt', 'AVGO')",[0.544 0.    0.166 0.    0.29 ],2.28814477
"('ENB', 'TSMC', 'SCB', 'BMWG', 'AVGO')",[0.544 0.    0.166 0.    0.29 ],2.28814477
"('ENB', 'TSMC', 'SCB', 'APPLE', 'AVGO')",[0.544 0.    0.166 0.    0.29 ],2.28814477
"('ENB', 'TSMC', 'SCB', 'AP', 'AVGO')",[0.544 0.    0.166 0.    0.29 ],2.28814477
"('ENB', 'TSMC', 'SCB', 'ABBV', 'AVGO')",[0.544 0.    0.166 0.    0.29 ],2.28814477
"('ENB', 'SCB', 'Visa', 'AVGO', 'TISCO')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'Visa', 'AVGO', 'ORI')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'Visa', 'AVGO', 'O')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'Visa', 'AVGO', 'LH')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'Visa', 'AVGO', 'KCE')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'Visa', 'AVGO', 'HCA')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'Visa', 'AVGO', 'CVX')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'Visa', 'AVGO', 'AMZN')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'TOP', 'AVGO', 'TISCO')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'TOP', 'AVGO', 'ORI')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'TOP', 'AVGO', 'O')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'TOP', 'AVGO', 'LH')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'TOP', 'AVGO', 'KCE')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'TOP', 'AVGO', 'HCA')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'TOP', 'AVGO', 'CVX')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'TOP', 'AVGO', 'AMZN')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'NVDA', 'AVGO', 'TISCO')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'NVDA', 'AVGO', 'ORI')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'NVDA', 'AVGO', 'O')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'NVDA', 'AVGO', 'LH')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'NVDA', 'AVGO', 'KCE')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'NVDA', 'AVGO', 'HCA')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'NVDA', 'AVGO', 'CVX')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'NVDA', 'AVGO', 'AMZN')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'META', 'AVGO', 'TISCO')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'META', 'AVGO', 'ORI')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'META', 'AVGO', 'O')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'META', 'AVGO', 'LH')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'META', 'AVGO', 'KCE')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'META', 'AVGO', 'HCA')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'META', 'AVGO', 'CVX')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'META', 'AVGO', 'AMZN')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'KBS', 'AVGO', 'TISCO')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'KBS', 'AVGO', 'ORI')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'KBS', 'AVGO', 'O')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'KBS', 'AVGO', 'LH')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'KBS', 'AVGO', 'KCE')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'KBS', 'AVGO', 'HCA')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'KBS', 'AVGO', 'CVX')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'KBS', 'AVGO', 'AMZN')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'JPM', 'AVGO', 'TISCO')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'JPM', 'AVGO', 'ORI')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'JPM', 'AVGO', 'O')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'JPM', 'AVGO', 'LH')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'JPM', 'AVGO', 'KCE')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'JPM', 'AVGO', 'HCA')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'JPM', 'AVGO', 'CVX')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'JPM', 'AVGO', 'AMZN')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'Cpaxt', 'AVGO', 'TISCO')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'Cpaxt', 'AVGO', 'ORI')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'Cpaxt', 'AVGO', 'O')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'Cpaxt', 'AVGO', 'LH')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'Cpaxt', 'AVGO', 'KCE')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'Cpaxt', 'AVGO', 'HCA')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'Cpaxt', 'AVGO', 'CVX')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'Cpaxt', 'AVGO', 'AMZN')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'BMWG', 'AVGO', 'TISCO')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'BMWG', 'AVGO', 'ORI')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'BMWG', 'AVGO', 'O')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'BMWG', 'AVGO', 'LH')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'BMWG', 'AVGO', 'KCE')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'BMWG', 'AVGO', 'HCA')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'BMWG', 'AVGO', 'CVX')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'BMWG', 'AVGO', 'AMZN')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'APPLE', 'AVGO', 'TISCO')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'APPLE', 'AVGO', 'ORI')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'APPLE', 'AVGO', 'O')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'APPLE', 'AVGO', 'LH')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'APPLE', 'AVGO', 'KCE')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'APPLE', 'AVGO', 'HCA')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'APPLE', 'AVGO', 'CVX')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'APPLE', 'AVGO', 'AMZN')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'AP', 'AVGO', 'TISCO')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'AP', 'AVGO', 'ORI')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'AP', 'AVGO', 'O')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'AP', 'AVGO', 'LH')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'AP', 'AVGO', 'KCE')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'AP', 'AVGO', 'HCA')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'AP', 'AVGO', 'CVX')",[0.544 0.166 0.    0.29  0.   ],2.28814477
"('ENB', 'SCB', 'AP', 'AVGO', 'AMZN')",[0.544 0.166 0.    0.29  0.   ],2.28814477
